OB06G11070.1	OB11G13340.1	71.795	78	22	0	1	78	1	78	7.59e-41	127 79 78
OB03G22360.1	OB02G25900.1	51.376	327	145	4	42	366	18	332	3.11e-105	317 459 374
OB04G19600.1	OB10G15150.1	68.917	785	234	6	23	798	18	801	0.0	1129 808 811
OB05G17180.1	OB11G11170.1	77.193	114	24	1	1	114	43	154	4.84e-47	147 114 154
OB07G28260.1	OB09G15220.1	63.121	282	92	2	86	367	1	270	6.79e-127	365 377 281
OB03G27990.1	OB07G29390.1	80.275	218	43	0	1	218	1	218	3.04e-131	367 222 219
OB06G11630.1	OB10G22560.1	62.322	491	174	6	126	612	144	627	0.0	660 612 633
OB09G10190.1	OB03G20180.1	58.674	905	319	23	1	884	1	871	0.0	941 874 902
OB03G46170.1	OB06G10580.1	52.451	204	88	5	28	225	41	241	4.98e-67	209 275 283
OB12G10580.1	OB12G10610.1	88.975	517	41	5	1	502	3	518	0.0	899 502 518
OB02G29250.1	OB06G17840.1	65.054	186	59	3	28	211	3	184	5.06e-75	223 212 184
OB04G33350.1	OB09G25450.1	56.119	335	137	5	51	377	33	365	1.75e-122	357 377 365
OB02G12180.1	OB07G15550.1	55.932	177	78	0	1	177	1	177	1.04e-78	232 194 181
OB04G16560.1	OB12G15850.1	52.718	975	440	11	47	1013	36	997	0.0	947 1077 1004
OB01G53220.1	OB01G53210.1	67.273	220	68	3	9	227	4	220	1.98e-102	295 221 227
OB04G26250.1	OB04G27330.1	53.259	537	222	4	105	641	1	508	0.0	596 658 512
OB05G10560.1	OB01G54350.1	56.316	1227	464	25	245	1417	32	1240	0.0	1177 1240 1417
OB01G54130.1	OB04G37790.1	84.302	344	46	3	1	336	1	344	0.0	587 337 345
OB02G13750.1	OB06G33060.1	84.815	540	79	2	4	542	8	545	0.0	954 542 545
OB03G15340.1	OB12G11290.1	60.615	325	119	2	55	373	43	364	1.69e-139	404 421 413
OB02G18480.1	OB06G25960.1	88.636	132	15	0	1	132	1	132	2.45e-84	243 138 148
OB12G18790.1	OB12G18820.1	89.804	255	23	1	1	255	1	252	1.61e-155	434 255 318
OB01G13080.1	OB10G23240.1	62.115	227	84	1	1	227	9	233	1.70e-106	308 276 235
OB02G37870.1	OB08G26060.1	71.712	555	124	6	61	586	44	594	0.0	771 586 594
OB07G16940.1	OB03G47570.1	88.256	281	32	1	9	288	3	283	0.0	506 284 288
OB01G36380.1	OB05G32350.1	53.521	71	33	0	28	98	28	98	9.49e-24	86.3 98 98
OB02G14050.1	OB07G29860.1	86.567	67	9	0	1	67	1	67	1.28e-42	131 67 67
OB04G14270.1	OB03G13950.1	63.571	140	35	3	3	128	1	138	5.82e-40	129 138 128
OB11G15650.1	OB11G15820.1	56.707	917	358	13	1	887	1	908	0.0	997 896 1028
OB03G45230.1	OB12G20320.1	52.008	498	197	5	60	517	142	637	0.0	525 539 650
OB03G20570.1	OB10G12350.1	64.476	1050	356	10	1	1041	1	1042	0.0	1290 1042 1045
OB01G31360.1	OB01G32870.1	55.625	480	209	4	3	478	52	531	0.0	572 478 535
OB06G26560.1	OB06G26570.1	64.878	410	139	4	90	498	1	406	0.0	560 500 409
OB04G33700.1	OB08G14520.1	50.000	78	26	3	1	78	1	65	4.77e-14	60.1 82 65
OB06G25250.1	OB07G11090.1	50.704	142	67	3	1	141	1	140	2.59e-35	119 163 142
OB02G29160.1	OB08G23360.1	59.839	249	86	6	13	252	34	277	6.03e-89	264 255 280
OB01G32870.1	OB01G38560.1	58.700	523	208	6	10	531	4	519	0.0	623 535 520
OB12G16860.1	OB12G16870.1	68.431	548	121	3	10	505	6	553	0.0	774 522 628
OB04G33190.1	OB04G33200.1	61.850	346	122	6	3	346	5	342	1.29e-144	412 348 344
OB07G21840.1	OB08G15440.1	88.136	118	14	0	1	118	1	118	3.12e-76	220 119 120
OB01G38930.1	OB01G38970.1	51.732	462	211	5	5	463	12	464	6.40e-156	450 479 471
OB01G43720.1	OB05G28370.1	71.455	543	151	4	1	541	1	541	0.0	751 554 552
OB05G14320.1	OB04G11740.1	53.392	796	349	8	51	837	23	805	0.0	830 814 849
OB01G38260.1	OB04G10760.1	77.869	854	177	3	77	929	1	843	0.0	1401 929 843
OB08G29680.1	OB09G25010.1	51.449	138	55	3	1	133	1	131	1.04e-40	133 157 142
OB07G32000.1	OB05G19890.1	52.489	1185	544	11	10	1191	63	1231	0.0	1162 1232 1192
OB02G28450.1	OB05G14070.1	54.694	245	102	3	22	265	20	256	1.69e-95	280 265 256
OB01G46000.1	OB09G13700.1	64.384	219	72	2	1	216	1	216	5.14e-104	298 216 216
OB03G41610.1	OB07G26880.1	61.463	916	333	8	154	1049	13	928	0.0	1058 1051 933
OB02G23310.1	OB07G22360.1	71.460	1363	339	3	117	1478	4	1317	0.0	2097 1478 1317
OB04G22030.1	OB04G22010.1	56.471	170	73	1	4	173	6	174	1.60e-67	204 189 192
OB02G16600.1	OB08G10070.1	69.286	280	81	2	1	275	1	280	2.19e-128	365 276 281
OB08G30360.1	OB09G26870.1	97.196	107	3	0	2	108	3	109	2.22e-72	209 108 109
OB03G14260.1	OB01G19520.1	56.504	246	105	2	11	255	10	254	3.08e-92	271 254 256
OB01G54790.1	OB03G15340.1	59.079	391	129	4	1	370	1	381	8.82e-174	491 420 421
OB02G37230.1	OB08G20170.1	65.789	608	204	2	1	607	91	695	0.0	866 617 708
OB01G54790.1	OB05G35390.1	51.734	346	139	7	62	385	86	425	5.87e-114	339 420 425
OB01G12590.1	OB12G13020.1	75.159	157	17	2	1	157	1	135	6.11e-74	217 157 135
OB11G10210.1	OB12G10490.1	98.594	498	7	0	1	498	1	498	0.0	1035 498 498
OB04G22120.1	OB04G33780.1	55.247	648	227	14	1	607	1	626	0.0	621 618 636
OB01G43760.1	OB06G10040.1	65.421	321	101	1	75	385	74	394	2.13e-145	417 387 397
OB06G25410.1	OB02G16640.1	60.422	379	150	0	38	416	36	414	3.43e-175	494 414 416
OB11G14470.1	OB11G27940.1	64.935	539	178	4	11	549	7	534	0.0	720 552 649
OB06G17370.1	OB07G28260.1	63.309	278	87	2	11	273	90	367	2.72e-124	358 287 377
OB07G22990.1	OB07G23010.1	76.161	323	74	2	47	367	40	361	3.81e-180	503 368 362
OB08G15290.1	OB08G15240.1	83.628	226	35	1	6	231	2	225	4.98e-133	373 225 231
OB05G16220.1	OB01G16600.1	67.677	297	77	6	1	287	1	288	1.41e-132	376 289 287
OB02G13000.1	OB06G34300.1	60.294	136	54	0	15	150	1	136	3.14e-59	180 151 159
OB02G28710.1	OB09G19660.1	69.364	346	97	5	3	344	4	344	5.39e-173	483 344 344
OB02G21710.1	OB09G11870.1	55.255	628	257	9	33	651	31	643	0.0	698 664 677
OB04G25670.1	OB04G25680.1	82.020	495	86	2	55	548	25	517	0.0	862 549 518
OB02G27620.1	OB05G10500.1	96.951	164	5	0	4	167	2	165	6.93e-110	309 167 165
OB07G10600.1	OB04G13200.1	52.663	338	142	8	13	344	15	340	4.70e-119	347 342 346
OB08G15290.1	OB08G15250.1	83.628	226	35	1	6	231	2	225	2.58e-134	376 225 231
OB07G16320.1	OB09G12790.1	54.523	398	174	4	1	396	61	453	1.32e-158	453 396 453
OB01G20960.1	OB08G30890.1	78.378	111	18	1	1	105	1	111	1.35e-53	162 106 124
OB06G10630.1	OB06G10530.1	50.970	361	147	2	13	343	9	369	2.79e-123	359 378 352
OB01G45920.1	OB01G45940.1	68.810	311	90	2	1	311	1	304	6.11e-155	435 311 304
OB01G31210.1	OB05G31460.1	70.142	211	60	2	1	210	1	209	6.53e-104	298 217 211
OB02G23240.1	OB05G32060.1	60.625	640	226	10	1	633	1	621	0.0	767 633 621
OB07G31690.1	OB11G10490.1	58.991	317	128	1	1	317	10	324	7.10e-135	385 317 324
OB03G23460.1	OB12G10260.1	71.875	320	87	3	1	320	58	374	3.71e-177	495 331 389
OB02G13430.1	OB12G17810.1	54.962	131	59	0	45	175	39	169	2.01e-57	177 181 170
OB07G18870.1	OB10G20240.1	71.750	977	226	10	1	929	1	975	0.0	1433 929 975
OB01G25990.1	OB07G11560.1	62.874	167	57	3	5	168	9	173	3.58e-52	163 168 173
OB02G17550.1	OB02G17560.1	96.450	845	25	2	48	889	57	899	0.0	1692 898 905
OB07G21200.1	OB07G21290.1	52.410	166	78	1	8	173	2	166	2.20e-56	174 173 183
OB03G30790.1	OB03G30800.1	61.441	236	74	4	14	234	31	264	4.71e-83	248 234 264
OB02G40790.1	OB10G14400.1	64.438	329	114	2	12	340	12	337	1.24e-156	444 387 364
OB05G24220.1	OB05G24250.1	70.726	468	121	4	126	582	1	463	0.0	654 583 465
OB08G22270.1	OB08G23930.1	51.418	811	371	8	59	859	20	817	0.0	863 862 817
OB01G41680.1	OB05G29760.1	65.686	612	185	9	202	795	11	615	0.0	767 795 615
OB12G18050.1	OB06G23880.1	50.290	517	236	8	1	515	1	498	9.78e-178	508 500 518
OB03G12240.1	OB12G12230.1	60.586	444	174	1	79	521	3	446	0.0	559 547 465
OB08G29810.1	OB08G29940.1	51.230	244	107	6	1	234	1	242	1.95e-77	233 235 244
OB01G10140.1	OB02G25660.1	52.239	67	31	1	5	71	3	68	1.48e-21	78.6 72 69
OB02G42180.1	OB08G17440.1	50.310	646	292	7	64	690	107	742	0.0	656 691 744
OB05G14330.1	OB04G19580.1	53.474	806	334	17	22	811	11	791	0.0	789 798 828
OB09G22730.1	OB09G22740.1	89.279	513	47	2	1	505	1	513	0.0	924 506 514
OB03G28810.1	OB07G21360.1	58.963	463	175	7	3	460	1	453	5.31e-159	458 477 470
OB04G19950.1	OB04G19980.1	66.495	776	233	11	12	775	7	767	0.0	1019 777 769
OB01G52250.1	OB03G12440.1	52.500	400	161	6	1	396	1	375	1.51e-142	413 491 381
OB02G29700.1	OB05G30380.1	52.941	170	80	0	3	172	14	183	9.47e-61	188 210 220
OB01G25340.1	OB02G25860.1	60.185	108	36	1	3	103	28	135	2.85e-32	109 103 135
OB08G10490.1	OB08G10560.1	69.333	375	111	3	2	376	153	523	0.0	546 378 525
OB01G36460.1	OB10G23600.1	54.955	222	95	1	1	222	1	217	4.08e-88	259 239 234
OB01G31780.1	OB06G25940.1	59.285	1454	556	9	41	1463	42	1490	0.0	1755 1463 1490
OB01G46100.1	OB05G26470.1	83.232	328	46	3	1	324	1	323	0.0	546 325 326
OB01G37870.1	OB01G37880.1	78.017	464	74	6	7	454	12	463	0.0	679 481 496
OB03G12440.1	OB10G16880.1	50.993	302	136	4	44	337	80	377	1.48e-97	295 381 399
OB02G33330.1	OB02G33340.1	75.362	552	133	2	1	550	60	610	0.0	864 550 610
OB11G11180.1	OB12G11390.1	89.600	125	6	3	1	123	1	120	1.29e-67	199 136 120
OB10G10260.1	OB03G19520.1	74.640	347	75	2	1	334	1	347	0.0	524 347 334
OB02G45320.1	OB03G43690.1	70.354	452	132	1	58	507	127	578	0.0	672 543 606
OB02G12170.1	OB08G13970.1	56.977	344	137	5	1	339	1	338	7.37e-124	358 339 343
OB05G25520.1	OB02G27700.1	70.270	333	98	1	1	333	1	332	7.40e-175	490 371 359
OB09G19240.1	OB09G19230.1	76.941	438	99	1	1	436	1	438	0.0	720 438 437
OB01G52660.1	OB01G37610.1	72.404	337	84	4	3	331	4	339	4.30e-174	485 339 332
OB08G22130.1	OB08G22220.1	92.645	843	2	2	1	783	1	843	0.0	1557 783 843
OB11G11630.1	OB12G11980.1	98.500	400	6	0	1	400	1	400	0.0	811 400 400
OB05G25520.1	OB04G20210.1	69.632	326	97	2	1	326	1	324	2.71e-172	483 358 359
OB01G34040.1	OB05G34130.1	83.824	136	22	0	1	136	1	136	5.17e-71	208 136 136
OB03G18920.1	OB07G30860.1	51.282	156	64	4	8	161	59	204	3.68e-44	144 164 205
OB02G10060.1	OB05G27560.1	94.737	95	5	0	1	95	1	95	1.18e-62	184 95 95
OB02G43700.1	OB10G20160.1	53.071	635	278	6	1	619	1	631	0.0	702 633 635
OB10G18630.1	OB01G19520.1	55.906	254	111	1	1	254	1	253	4.08e-92	271 254 256
OB02G31440.1	OB02G31480.1	61.021	431	145	8	12	426	13	436	2.37e-164	468 427 437
OB02G20070.1	OB06G24390.1	53.519	540	240	8	113	645	82	617	2.54e-173	506 645 618
OB02G27200.1	OB04G19330.1	93.269	208	14	0	68	275	17	224	2.66e-143	400 275 224
OB04G35690.1	OB02G16470.1	63.519	233	70	9	78	304	6	229	1.09e-83	251 230 304
OB03G45050.1	OB07G25300.1	58.419	291	114	1	1	291	1	284	5.56e-123	352 291 284
OB03G39240.1	OB02G28580.1	70.621	354	99	2	1	350	1	353	3.79e-174	488 367 354
OB07G28880.1	OB05G15760.1	51.008	496	194	8	92	585	88	536	3.53e-146	433 553 593
OB03G38080.1	OB06G24050.1	54.506	466	196	6	5	459	8	468	2.46e-159	458 464 471
OB04G35640.1	OB04G35720.1	51.027	292	121	4	53	341	61	333	1.87e-85	260 342 333
OB07G25900.1	OB11G23420.1	56.311	103	45	0	9	111	4	106	9.49e-40	127 111 106
OB03G19850.1	OB06G25470.1	51.049	286	122	5	54	334	1	273	2.85e-92	275 334 273
OB02G33100.1	OB04G27090.1	75.431	464	105	1	25	479	33	496	0.0	721 482 500
OB09G16260.1	OB06G19130.1	52.265	287	120	5	1	285	1	272	5.56e-87	261 279 293
OB09G26460.1	OB09G26470.1	54.885	348	133	11	22	356	26	362	4.87e-110	325 361 363
OB01G16590.1	OB06G25800.1	55.844	154	61	4	1	150	1	151	1.03e-52	164 150 173
OB06G16960.1	OB12G17530.1	85.408	233	4	1	1	203	1	233	7.15e-137	383 232 246
OB01G36270.1	OB02G16130.1	64.260	277	91	3	61	335	1	271	7.00e-124	357 341 314
OB01G25700.1	OB02G27040.1	87.227	595	19	3	3	562	1	573	0.0	1019 581 766
OB02G37010.1	OB07G23130.1	50.729	343	154	2	86	428	23	350	4.43e-119	350 428 350
OB01G33480.1	OB05G17780.1	52.288	306	127	4	125	430	18	304	7.73e-110	325 436 311
OB01G52670.1	OB03G33570.1	60.586	307	110	5	19	316	30	334	7.71e-123	356 316 382
OB05G27460.1	OB01G44620.1	71.572	598	142	6	80	651	79	674	0.0	899 682 653
OB02G29310.1	OB02G38310.1	58.921	241	95	3	1	238	1	240	1.82e-97	283 240 241
OB04G32260.1	OB08G15890.1	59.696	1052	362	7	18	1045	68	1081	0.0	1290 1057 1081
OB04G31280.1	OB04G31270.1	51.237	283	120	5	15	294	10	277	3.53e-103	302 278 295
OB04G22250.1	OB08G13640.1	97.391	115	3	0	1	115	1	115	4.81e-78	225 119 118
OB07G14450.1	OB12G26920.1	56.600	447	165	8	46	490	36	455	2.90e-155	451 520 490
OB02G10190.1	OB09G24500.1	69.714	175	43	2	53	218	4	177	2.16e-75	224 218 177
OB03G43730.1	OB02G35490.1	67.442	516	157	4	132	647	39	543	0.0	709 544 654
OB11G22190.1	OB08G28770.1	53.455	984	418	17	12	967	4	975	0.0	947 982 975
OB06G19510.1	OB02G38250.1	77.324	441	90	3	1	435	20	456	0.0	673 457 443
OB03G29990.1	OB03G30010.1	82.209	489	80	3	1	483	60	547	0.0	822 484 548
OB03G25020.1	OB04G20250.1	56.926	462	190	4	138	597	37	491	0.0	564 622 502
OB04G32860.1	OB08G15330.1	78.485	330	67	2	32	359	24	351	0.0	535 372 363
OB01G47200.1	OB04G37420.1	85.024	207	30	1	3	209	5	210	1.65e-131	369 241 213
OB11G15040.1	OB12G15090.1	67.073	328	100	3	9	335	34	354	8.23e-156	440 335 356
OB04G13680.1	OB04G13750.1	51.399	1072	442	9	19	1088	17	1011	0.0	966 1096 1011
OB01G43840.1	OB07G15670.1	59.470	264	86	7	7	269	1	244	5.21e-100	294 312 268
OB03G27300.1	OB07G30400.1	83.983	231	37	0	44	274	2	232	9.66e-142	397 276 232
OB02G17110.1	OB01G14580.1	69.697	132	24	2	1	119	3	131	3.86e-56	171 147 138
OB03G29410.1	OB03G29300.1	59.596	99	40	0	15	113	11	109	1.69e-38	125 112 141
OB07G23170.1	OB07G23360.1	52.752	654	282	12	1	645	5	640	0.0	641 675 687
OB05G14070.1	OB05G24700.1	53.586	237	90	4	34	255	4	235	3.06e-72	220 256 236
OB11G27780.1	OB05G17690.1	55.000	280	118	6	14	290	53	327	7.92e-95	283 333 295
OB01G39050.1	OB05G19900.1	51.012	247	116	2	1	244	1	245	5.97e-80	240 253 253
OB01G35360.1	OB02G19050.1	66.335	805	248	11	1	800	1	787	0.0	1031 801 788
OB03G20580.1	OB06G29290.1	51.880	1436	656	11	362	1783	66	1480	0.0	1488 1787 1482
OB04G11760.1	OB09G13160.1	64.013	603	200	5	27	618	1	597	0.0	788 625 598
OB05G24460.1	OB06G10050.1	73.377	462	122	1	1	462	39	499	0.0	685 467 505
OB06G21470.1	OB01G18360.1	50.951	736	279	21	5	673	4	724	0.0	578 724 681
OB10G18100.1	OB02G35640.1	87.071	379	44	2	3	378	10	386	0.0	660 386 378
OB05G24980.1	OB05G25430.1	63.407	317	113	1	3	316	14	330	3.47e-145	413 346 355
OB11G20470.1	OB11G20520.1	86.482	651	77	1	1	651	90	729	0.0	1165 733 729
OB02G11110.1	OB07G22390.1	53.364	877	403	5	25	900	33	904	0.0	938 937 930
OB03G29460.1	OB09G19620.1	53.964	391	167	6	35	416	62	448	1.85e-139	406 431 451
OB11G10900.1	OB12G11150.1	93.617	329	21	0	1	329	1	329	0.0	569 329 329
OB02G19740.1	OB03G35280.1	54.096	647	274	6	65	699	10	645	0.0	720 700 645
OB02G14810.1	OB06G31660.1	73.623	345	75	2	22	350	27	371	4.06e-177	495 350 371
OB06G30650.1	OB08G17960.1	78.205	546	118	1	97	642	1	545	0.0	897 642 545
OB06G27180.1	OB06G27200.1	61.205	1129	405	3	2	1104	13	1134	0.0	1317 1105 1141
OB04G16620.1	OB04G16640.1	70.769	65	17	2	3	66	2	65	1.41e-20	75.9 66 65
OB07G11540.1	OB07G11530.1	65.476	168	53	2	15	177	10	177	1.62e-74	221 177 177
OB03G37270.1	OB05G20140.1	76.907	970	196	6	8	956	5	967	0.0	1468 956 967
OB07G23430.1	OB07G23460.1	76.190	609	139	5	88	691	54	661	0.0	954 691 661
OB01G17050.1	OB11G24320.1	50.000	138	69	0	1	138	1	138	3.33e-48	152 169 142
OB03G30420.1	OB07G17950.1	78.978	509	90	2	71	563	79	586	0.0	843 564 589
OB08G29730.1	OB08G29930.1	53.689	244	98	5	1	234	1	239	1.54e-74	225 234 239
OB04G23990.1	OB08G11850.1	88.724	337	38	0	1	337	1	337	0.0	621 337 337
OB03G40810.1	OB05G28630.1	71.127	142	41	0	4	145	5	146	2.44e-68	203 154 149
OB07G23540.1	OB10G19850.1	53.316	377	167	6	15	383	1	376	1.12e-127	377 488 418
OB06G32580.1	OB07G10310.1	56.908	912	366	7	9	913	55	946	0.0	1089 933 950
OB04G17830.1	OB04G26250.1	50.784	638	284	7	92	703	8	641	0.0	655 710 658
OB08G21270.1	OB02G23310.1	55.901	1449	594	11	17	1438	32	1462	0.0	1652 1478 1740
OB04G37700.1	OB05G25520.1	62.924	383	110	4	24	399	1	358	5.91e-168	473 399 359
OB11G23190.1	OB12G20300.1	80.822	146	26	1	1	144	1	146	1.58e-81	236 146 149
OB01G28610.1	OB07G31720.1	51.077	325	143	5	4	325	2	313	4.26e-101	299 327 313
OB03G20510.1	OB10G11720.1	50.455	220	78	9	6	200	6	219	5.49e-49	160 226 275
OB06G20180.1	OB06G20240.1	50.905	442	198	9	8	435	12	448	1.62e-120	360 465 474
OB12G22340.1	OB12G22370.1	56.774	155	64	3	53	205	5	158	4.82e-58	179 206 159
OB11G11510.1	OB12G11880.1	97.727	264	5	1	1	264	1	263	0.0	510 264 263
OB01G46130.1	OB11G18990.1	60.839	572	196	12	1	560	1	556	0.0	665 584 590
OB04G12490.1	OB10G12050.1	61.538	312	118	2	1	311	53	363	1.34e-137	393 316 368
OB01G54270.1	OB05G10580.1	82.517	1327	227	3	1	1325	53	1376	0.0	2239 1325 1376
OB01G52630.1	OB05G22280.1	69.283	446	125	3	1	435	6	450	0.0	570 439 457
OB05G16060.1	OB05G16090.1	88.293	205	24	0	2	206	3	207	1.84e-135	377 206 207
OB04G29180.1	OB04G29160.1	58.316	475	183	5	14	485	51	513	0.0	583 513 485
OB03G34220.1	OB10G21440.1	93.194	382	26	0	36	417	1	382	0.0	738 417 382
OB01G39840.1	OB09G13700.1	77.778	216	45	2	8	221	2	216	3.28e-120	339 221 216
OB01G43250.1	OB03G43130.1	95.516	446	20	0	1	446	1	446	0.0	902 448 446
OB03G29020.1	OB04G21960.1	51.603	312	122	11	1	291	1	304	1.46e-82	250 291 304
OB12G22350.1	OB12G22370.1	68.125	160	50	1	1	160	1	159	8.31e-74	217 160 159
OB01G21690.1	OB08G15280.1	53.333	210	91	5	13	215	11	220	1.10e-68	209 216 226
OB07G13320.1	OB05G31510.1	53.333	450	201	5	32	476	3	448	9.83e-171	487 449 480
OB02G32150.1	OB04G25990.1	64.122	524	166	10	1	508	47	564	0.0	606 622 629
OB01G37370.1	OB05G31830.1	80.645	217	40	1	1	217	1	215	3.87e-125	352 224 220
OB05G10280.1	OB07G17840.1	56.923	65	28	0	2	66	7	71	1.66e-24	86.3 69 80
OB04G22250.1	OB08G23430.1	93.277	119	8	0	1	119	1	119	2.76e-76	220 119 119
OB10G19330.1	OB10G19350.1	80.311	193	37	1	1	193	1	192	1.53e-15	70.9 193 192
OB05G14070.1	OB11G16440.1	56.048	248	100	3	15	253	3	250	2.21e-85	254 256 254
OB03G39250.1	OB01G12750.1	54.921	630	239	9	1	595	106	725	0.0	671 739 595
OB12G21290.1	OB03G17300.1	55.485	474	192	4	22	476	18	491	1.43e-174	499 521 479
OB01G13990.1	OB12G10750.1	53.698	311	137	3	34	342	48	353	3.08e-120	350 345 362
OB03G37730.1	OB03G10750.1	60.914	197	57	1	24	200	14	210	5.31e-82	244 231 230
OB02G15790.1	OB02G15930.1	50.000	386	168	10	49	428	83	449	4.84e-94	293 512 481
OB06G22930.1	OB05G14510.1	64.619	407	133	4	50	445	47	453	0.0	558 453 445
OB04G25950.1	OB02G32060.1	75.960	599	139	2	38	633	1	597	0.0	940 680 730
OB01G32610.1	OB11G13670.1	63.020	457	167	2	3	459	42	496	0.0	616 460 513
OB03G14970.1	OB03G44730.1	60.526	266	104	1	26	291	42	306	1.52e-118	342 292 307
OB10G19220.1	OB10G19210.1	51.515	165	51	2	1	160	1	141	2.11e-20	82.8 167 188
OB02G20290.1	OB10G24020.1	51.282	234	111	2	48	280	30	261	2.69e-81	245 280 261
OB01G28700.1	OB01G28710.1	79.130	345	71	1	1	344	1	345	0.0	527 344 345
OB05G26380.1	OB01G46260.1	70.988	486	110	12	1	471	109	578	0.0	543 578 471
OB02G33920.1	OB10G25280.1	52.362	254	103	7	50	294	30	274	1.37e-87	262 294 274
OB04G31630.1	OB08G16340.1	85.714	420	56	3	1	419	1	417	0.0	753 419 417
OB07G11720.1	OB07G25520.1	55.313	687	276	12	17	676	11	693	0.0	726 676 693
OB02G15610.1	OB02G15620.1	80.670	388	52	1	1	365	3	390	0.0	633 367 464
OB01G32870.1	OB01G32920.1	58.412	529	205	7	14	532	16	539	0.0	603 535 540
OB01G49830.1	OB07G10600.1	50.158	317	139	6	44	350	38	345	7.48e-99	296 369 346
OB07G22710.1	OB08G19320.1	100.000	115	0	0	1	115	19	133	7.71e-83	237 115 133
OB01G54510.1	OB05G10590.1	86.538	104	14	0	15	118	1	104	1.52e-65	193 123 106
OB07G15200.1	OB07G16330.1	86.486	407	54	1	1	406	1	407	0.0	714 406 407
OB01G16150.1	OB05G15890.1	71.795	117	33	0	1	117	39	155	4.87e-40	130 117 155
OB03G40180.1	OB05G30460.1	56.410	78	31	2	1	76	1	77	5.49e-24	85.1 76 77
OB02G43540.1	OB02G43580.1	73.977	342	83	4	1	337	7	347	0.0	515 344 347
OB06G25800.1	OB11G12700.1	52.976	168	78	1	4	170	42	209	4.03e-60	185 173 209
OB02G12400.1	OB07G16770.1	57.246	552	205	4	9	539	2	543	0.0	629 542 548
OB08G25550.1	OB08G25520.1	52.542	177	71	8	4	176	3	170	1.66e-36	124 170 176
OB01G53200.1	OB03G27290.1	61.783	157	59	1	1	157	1	156	1.30e-68	205 163 175
OB06G10900.1	OB11G20840.1	73.446	354	87	3	128	476	1	352	0.0	532 481 359
OB03G43410.1	OB02G21830.1	60.968	310	116	2	21	327	25	332	1.07e-129	372 332 330
OB06G26980.1	OB02G17670.1	51.982	1110	505	9	41	1143	54	1142	0.0	1071 1152 1148
OB08G10520.1	OB11G20330.1	53.241	432	188	2	86	517	1	418	5.40e-172	491 523 425
OB01G48580.1	OB05G14070.1	58.696	230	83	4	1	228	36	255	8.07e-92	270 229 256
OB02G14600.1	OB05G29020.1	79.449	399	81	1	4	402	3	400	0.0	648 402 408
OB07G22360.1	OB07G22370.1	90.342	1346	101	1	1	1317	39	1384	0.0	2543 1317 1384
OB08G16840.1	OB08G16870.1	91.899	358	25	2	1	357	1	355	0.0	664 357 355
OB03G47650.1	OB04G22920.1	52.663	169	80	0	15	183	3	171	1.37e-59	186 224 210
OB01G48250.1	OB07G11810.1	57.173	474	198	4	13	484	10	480	0.0	546 484 484
OB03G25720.1	OB12G11490.1	54.354	379	169	3	78	456	1	375	7.17e-140	405 458 383
OB02G11970.1	OB02G27650.1	66.058	548	172	9	18	557	18	559	0.0	731 558 561
OB01G35010.1	OB10G16250.1	65.217	69	24	0	4	72	2	70	7.05e-21	77.8 89 70
OB07G30940.1	OB08G10330.1	52.134	328	120	7	32	322	120	447	3.34e-106	317 322 447
OB10G16880.1	OB02G11190.1	56.536	306	131	1	79	382	76	381	4.04e-120	354 428 399
OB02G11000.1	OB02G11010.1	52.786	682	314	4	7	685	11	687	0.0	714 687 690
OB05G27250.1	OB07G12880.1	56.974	423	180	1	20	442	112	532	3.81e-180	515 473 553
OB01G48320.1	OB11G14360.1	55.192	886	275	14	12	796	6	870	0.0	971 798 871
OB01G14320.1	OB05G14510.1	65.479	449	142	3	1	437	6	453	0.0	595 437 453
OB01G22340.1	OB10G21680.1	57.143	532	187	9	1	515	40	547	0.0	585 516 547
OB03G41900.1	OB03G41940.1	64.107	521	174	6	1	508	1	521	0.0	683 523 522
OB01G38910.1	OB05G31020.1	51.471	476	211	7	2	472	8	468	1.27e-154	447 477 475
OB09G22150.1	OB02G42330.1	67.539	382	114	4	80	455	51	428	0.0	536 437 492
OB07G23170.1	OB07G23390.1	50.000	662	294	12	16	663	20	658	0.0	621 675 691
OB02G20900.1	OB02G31900.1	66.279	344	108	3	1	341	1	339	1.81e-171	487 416 463
OB04G23010.1	OB12G15110.1	51.839	299	138	2	27	324	1	294	2.44e-108	317 327 303
OB10G15440.1	OB03G17660.1	53.394	545	249	3	3	545	10	551	0.0	617 559 556
OB02G22550.1	OB05G26890.1	69.714	175	53	0	7	181	2	176	2.30e-91	263 182 177
OB01G50520.1	OB12G17980.1	55.978	184	36	4	1	139	1	184	3.65e-37	124 143 184
OB03G19870.1	OB06G34550.1	52.890	571	251	5	23	591	13	567	0.0	578 592 569
OB04G11020.1	OB04G10970.1	69.158	736	200	8	22	743	27	749	0.0	1019 749 744
OB06G35780.1	OB08G25430.1	70.286	525	143	4	1	513	119	642	0.0	730 514 642
OB08G21050.1	OB08G21070.1	69.919	246	29	1	1	246	1	201	3.34e-116	330 246 201
OB02G24290.1	OB12G25890.1	95.349	43	2	0	1	43	1	43	7.00e-24	82.4 43 43
OB03G42530.1	OB01G39770.1	59.653	461	154	6	4	439	3	456	0.0	514 467 444
OB03G37270.1	OB12G26830.1	94.301	965	45	1	1	955	1	965	0.0	1821 956 1321
