family_id	chr	gene1	gene2	spacers
3059	3	Os03t0788000-00	Os03t0813700-00	267
3067	11	Os11t0323860-01	Os11t0412484-01	17
3068	7	Os07t0174700-00	Os07t0577500-01	1682
3072	2	Os02t0180100-01	Os02t0822200-01	3869
3100	6	Os06t0130100-02	Os06t0203800-01	636
3112	11	Os11t0684400-00	Os11t0686450-00	12
3124	7	Os07t0185000-01	Os07t0572800-01	1548
3128	7	Os07t0272400-01	Os07t0616900-01	1452
3141	8	Os08t0230800-01	Os08t0236400-00	25
3146	10	Os10t0131500-00	Os10t0133800-00	16
3153	4	Os04t0249550-00	Os04t0309751-00	191
3191	4	Os04t0314500-00	Os04t0323500-01	23
3241	1	Os01t0175400-01	Os01t0188900-01	127
3242	12	Os12t0198700-01	Os12t0247700-01	211
3247	3	Os03t0186800-01	Os03t0572300-01	2093
3253	4	Os04t0612600-02	Os04t0644700-00	321
3257	2	Os02t0625300-00	Os02t0807000-01	1521
3268	10	Os10t0407400-01	Os10t0426300-00	114
3274	12	Os12t0166300-00	Os12t0170800-01	34
3280	2	Os02t0153300-01	Os02t0515100-01	1594
3291	5	Os05t0313700-01	Os05t0324000-01	52
3316	6	Os06t0127900-01	Os06t0257450-01	1027
3323	1	Os01t0682700-01	Os01t0943700-01	2288
3331	6	Os06t0176650-00	Os06t0178450-00	14
3333	2	Os02t0669000-01	Os02t0740400-02	580
3340	1	Os01t0210700-02	Os01t0756700-01	2995
3361	6	Os06t0175900-01	Os06t0177000-01	14
3394	6	Os06t0175800-01	Os06t0176900-00	14
3399	7	Os07t0466000-00	Os07t0528400-00	391
3416	1	Os01t0136700-01	Os01t0137700-01	12
3433	1	Os01t0956500-01	Os01t0960600-01	43
3463	7	Os07t0500951-00	Os07t0525450-00	183
3469	2	Os02t0807200-00	Os02t0811200-00	31
3471	6	Os06t0111100-01	Os06t0113600-01	23
3478	6	Os06t0176850-00	Os06t0178650-00	14
3484	4	Os04t0386600-01	Os04t0504600-01	962
3486	11	Os11t0604900-00	Os11t0606500-01	11
3496	3	Os03t0271400-01	Os03t0822700-01	3212
3506	6	Os06t0262501-01	Os06t0350700-01	433
3527	9	Os09t0126250-00	Os09t0250875-00	128
3534	1	Os01t0536200-00	Os01t0649566-00	740
3535	1	Os01t0338200-01	Os01t0499300-01	288
3557	1	Os01t0661400-01	Os01t0891400-01	1998
3569	4	Os04t0136200-00	Os04t0476100-01	1566
3577	4	Os04t0254000-01	Os04t0574800-00	2006
3579	6	Os06t0176750-00	Os06t0178550-00	14
3601	9	Os09t0263972-00	Os09t0441250-00	892
3604	1	Os01t0114200-01	Os01t0116100-01	18
3613	11	Os11t0684100-01	Os11t0686400-00	12
3635	8	Os08t0156800-01	Os08t0436800-01	1371
3659	6	Os06t0514700-01	Os06t0606100-01	455
3670	1	Os01t0180900-01	Os01t0502400-01	1397
3688	9	Os09t0282100-00	Os09t0485600-01	1165
3734	5	Os05t0307200-00	Os05t0313600-00	24
3752	12	Os12t0263200-01	Os12t0265100-01	11
3753	5	Os05t0108500-01	Os05t0198700-01	707
3756	1	Os01t0876800-00	Os01t0958500-01	749
3775	10	Os10t0131000-00	Os10t0132700-01	11
3781	2	Os02t0319100-01	Os02t0719800-02	1977
3786	10	Os10t0435900-00	Os10t0439333-00	31
3793	3	Os03t0356300-01	Os03t0751400-01	1856
3798	1	Os01t0571000-02	Os01t0708900-01	1050
3827	3	Os03t0264400-01	Os03t0826500-01	3344
3834	3	Os03t0425450-00	Os03t0757950-00	1453
3853	11	Os11t0579300-01	Os11t0598200-01	103
3854	3	Os03t0262200-00	Os03t0703400-01	2248
3857	6	Os06t0691500-00	Os06t0693800-00	23
3861	1	Os01t0238800-01	Os01t0754000-01	2719
3864	8	Os08t0278900-01	Os08t0440500-01	752
3872	11	Os11t0691800-01	Os11t0695800-01	12
3904	4	Os04t0313900-00	Os04t0324400-00	31
3907	2	Os02t0713500-00	Os02t0793500-01	703
3909	1	Os01t0601000-00	Os01t0664100-01	475
3922	6	Os06t0235900-00	Os06t0244200-00	47
3935	1	Os01t0673500-01	Os01t0757400-02	732
3936	2	Os02t0131600-00	Os02t0496900-01	1681
3938	1	Os01t0740500-00	Os01t0743300-01	23
3952	8	Os08t0159100-01	Os08t0282000-01	631
3955	2	Os02t0605000-01	Os02t0607000-00	14
3958	1	Os01t0172200-01	Os01t0549400-01	1733
3979	8	Os08t0213200-00	Os08t0216900-01	16
4011	2	Os02t0109800-01	Os02t0708400-01	3472
4014	1	Os01t0160800-01	Os01t0167400-01	40
4034	3	Os03t0117000-00	Os03t0118600-02	15
4039	3	Os03t0656850-00	Os03t0792850-00	1120
4045	1	Os01t0183300-01	Os01t0716800-01	2860
4051	4	Os04t0204150-00	Os04t0206850-00	21
4066	1	Os01t0312600-00	Os01t0788451-00	2545
4074	12	Os12t0176800-01	Os12t0607100-01	1496
4079	7	Os07t0296100-01	Os07t0474700-01	301
4081	2	Os02t0136800-02	Os02t0142800-01	57
4103	8	Os08t0213816-00	Os08t0216450-00	11
4107	5	Os05t0115500-00	Os05t0345700-01	1265
4108	2	Os02t0178500-01	Os02t0789600-01	3548
4191	3	Os03t0640000-00	Os03t0784100-00	1154
